model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
HuggingFaceM4/idefics-80b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.49838660468615925,2.5331619873983664,0.5019436151292979,False,Original,HuggingFace,2023-07-05 22:59:38+00:00,Fit the model,0.0
HuggingFaceM4/siglip-so400m-14-700-flash-attn2-navit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-06-13 10:11:30+00:00,Fit the model,0.0
HuggingFaceM4/idefics2-8b-AWQ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-04-15 03:55:40+00:00,Fit the model,0.0
HuggingFaceM4/siglip-so400m-14-364-flash-attn2-navit,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-07-27 23:05:19+00:00,Fit the model,0.0
HuggingFaceM4/siglip-so400m-14-384-flash-attn2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.49972682618641356,2.1223902216571484,0.5003176924263297,False,Original,HuggingFace,2023-12-29 14:47:39+00:00,Fit the model,0.0
huggingface/autoformer-tourism-monthly,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4980880715803697,2.5578704004092008,0.502340046243964,False,Original,HuggingFace,2023-05-08 19:21:08+00:00,Fit the model,0.0
HuggingFaceM4/siglip-so400m-14-384-flash-attn2-navit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-05-09 15:56:20+00:00,Fit the model,0.0
HuggingFaceM4/VLM_WebSight_finetuned,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.49972682618641356,2.1223902216571484,0.5003176924263297,False,Original,HuggingFace,2024-01-08 16:44:37+00:00,Fit the model,0.0
HuggingFaceM4/idefics-80b-instruct,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4987858584651942,2.401979438488592,0.5014617098864211,False,Original,HuggingFace,2023-07-25 03:19:23+00:00,Fit the model,0.0
HuggingFaceM4/idefics2-8b-chatty-AWQ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-05-06 12:10:49+00:00,Fit the model,0.0
HuggingFaceM4/idefics2-8b-base,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-04-09 23:57:36+00:00,Fit the model,0.0
HuggingFaceH4/Qwen2.5-Math-1.5B-Instruct-PRM-0.2,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2025-01-08 13:26:54+00:00,Fit the model,0.0
HuggingFaceM4/tiny-random-idefics-m4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4990125474706544,2.381202759982144,0.5011683603362668,False,Original,HuggingFace,2023-10-03 08:20:05+00:00,Fit the model,0.0
huggingface/the-no-branch-repo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.49729021959206904,2.7182831800229357,0.5033733831696127,False,Original,HuggingFace,2023-01-27 08:09:38+00:00,Fit the model,0.0
HuggingFaceFW/ablation-exp-filter-c4-curly_bracket-28BT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-06-04 20:50:41+00:00,Fit the model,0.0
HuggingFaceFW/ablation-model-redpajama2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,HuggingFace,2024-05-04 21:49:48+00:00,Fit the model,0.0
