model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
google/flan-t5-xxl,0,1.0,2.0,4.0,6.0,10.0,31.0,40.0,52.0,72.0,84.0,89.0,94.0,96.0,108.0,113.0,114.0,116.0,127.0,128.0,128.0,129.0,130.0,137.0,139.0,141.0,142.0,143.0,,,,,,,,8.801960103844175,2.735481323456368e-15,4.14845459395952,False,Original,Google,2022-10-21 15:54:59+00:00,Fit the model,143.0
google/gemma-2-27b,0,24.0,30.0,38.0,43.0,53.0,95.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,726998.5062616767,59.945282315833026,13.873142732180684,True,Original,Google,2024-06-24 08:05:17+00:00,Does not fit,116.0
google/gemma-1.1-2b-it,0,45.0,75.0,88.0,100.0,101.0,102.0,103.0,107.0,108.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,9.645216121508478,1.7444706533336083e-16,13.197699232734877,False,Original,Google,2024-03-26 22:40:36+00:00,Fit the model,114.0
google/paligemma-3b-pt-448,0,3.0,11.0,12.0,33.0,51.0,62.0,99.0,99.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.350944085276325,1.1042760311478878e-13,2.80633382177574,False,Original,Google,2024-05-13 00:39:57+00:00,Fit the model,103.0
google/long-t5-tglobal-base,0,0.0,0.0,1.0,3.0,4.0,4.0,5.0,7.0,9.0,10.0,12.0,18.0,18.0,19.0,41.0,45.0,45.0,46.0,47.0,53.0,54.0,55.0,57.0,66.0,70.0,71.0,75.0,78.0,79.0,85.0,87.0,88.0,89.0,93.0,6.25901768761457,5.848515864483602e-16,1.6576821911222668,False,Original,Google,2022-04-16 11:05:48+00:00,Fit the model,93.0
google/paligemma-3b-mix-448,0,5.0,7.0,22.0,29.0,32.0,38.0,46.0,47.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.58008032896397,1.5382590570964893e-13,3.6609847457140132,False,Original,Google,2024-05-13 00:19:32+00:00,Fit the model,53.0
google/mobilenet_v2_1.0_224,0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,10.0,12.0,16.0,16.0,16.0,16.0,17.0,19.0,23.0,29.0,32.0,34.0,43.0,48.0,50.0,52.0,,,,,,,,23.131450618412906,2.9201665652856863,2.244619166639098,False,Original,Google,2022-11-10 16:04:32+00:00,Fit the model,52.0
google/long-t5-local-base,0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,10.0,26.0,26.0,26.0,27.0,30.0,31.0,32.0,32.0,32.0,44.0,45.0,46.0,46.0,46.0,46.0,47.0,48.0,48.0,48.0,48.0,5.230126518356833,6.254365592946645e-17,1.3930566604437216,False,Original,Google,2022-04-14 16:53:51+00:00,Fit the model,48.0
google/deplot,0,0.0,0.0,2.0,3.0,3.0,3.0,8.0,9.0,11.0,14.0,15.0,21.0,24.0,27.0,30.0,34.0,36.0,44.0,45.0,45.0,46.0,47.0,,,,,,,,,,,,,6.096094064493915,8.462459481104626e-14,1.5518985632718558,False,Original,Google,2023-04-03 11:05:38+00:00,Fit the model,47.0
google/gemma-2-2b-jpn-it,0,25.0,41.0,42.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Google,2024-09-25 13:30:02+00:00,Fit the model,46.0
google/paligemma-3b-mix-224,0,7.0,21.0,23.0,26.0,33.0,34.0,39.0,40.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.9129681381474954,3.744258723511198e-13,5.466391328087651,False,Original,Google,2024-05-12 23:03:44+00:00,Fit the model,41.0
google/long-t5-tglobal-large,0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,30.0,31.0,31.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,5.2419703299751585,2.5210103610927422e-17,1.8641485727712825,False,Original,Google,2022-04-16 11:20:39+00:00,Fit the model,35.0
google/pegasus-x-base,0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,6.0,6.0,8.0,8.0,8.0,9.0,14.0,17.0,18.0,21.0,23.0,31.0,31.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,35.0,,,,,,4.785952181157742,5.565279037579282e-16,1.1573724822012095,False,Original,Google,2022-09-01 18:34:19+00:00,Fit the model,35.0
google/madlad400-3b-mt,0,1.0,5.0,5.0,5.0,8.0,11.0,12.0,22.0,22.0,23.0,24.0,28.0,28.0,29.0,,,,,,,,,,,,,,,,,,,,,6.63357108722058,6.947602080324418e-15,2.458192212368587,False,Original,Google,2023-11-27 15:58:33+00:00,Fit the model,29.0
google/flan-ul2,0,3.0,9.0,9.0,11.0,18.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,28.0,28.0,28.0,28.0,28.0,,,,,,,,,,,,6.451902999573055,1.997409585597852e-15,7.141470620466517,False,Original,Google,2023-03-03 10:37:27+00:00,Fit the model,28.0
google/efficientnet-b0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,7.0,8.0,8.0,10.0,13.0,17.0,25.0,28.0,,,,,,,,,,,1211106.017211905,13.554458227670848,2.832367430165134,True,Original,Google,2023-02-15 20:17:27+00:00,Does not fit,28.0
google/paligemma2-3b-pt-224,0,12.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Google,2024-11-21 20:06:56+00:00,Fit the model,26.0
google/codegemma-7b,0,1.0,9.0,11.0,17.0,18.0,19.0,20.0,22.0,24.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,6.869870357617178,6.259269033051291e-13,4.074373509564505,False,Original,Google,2024-03-21 16:56:49+00:00,Fit the model,26.0
google/long-t5-tglobal-xl,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,7.0,7.0,10.0,12.0,13.0,17.0,19.0,21.0,22.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,3.2999256224510356,0.06306585522767208,0.3437546647294222,False,Original,Google,2022-06-14 08:32:52+00:00,Fit the model,25.0
google/shieldgemma-9b,0,7.0,17.0,20.0,21.0,22.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.940226594287817,1.587944211165535e-11,6.952738014138167,False,Original,Google,2024-07-16 20:37:09+00:00,Fit the model,23.0
google/codegemma-2b,0,2.0,9.0,9.0,13.0,15.0,18.0,18.0,20.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,6.62878217632003,9.09121327105371e-16,3.961965957938357,False,Original,Google,2024-03-21 16:55:00+00:00,Fit the model,22.0
google/codegemma-1.1-2b,0,6.0,8.0,15.0,18.0,19.0,19.0,19.0,19.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.524874454154636,1.640412358528472e-13,5.877944659919272,False,Original,Google,2024-04-30 21:32:55+00:00,Fit the model,21.0
google/pegasus-x-large,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,10.0,10.0,11.0,13.0,14.0,15.0,15.0,18.0,18.0,18.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,4.817658492739004,3.4120893622104237e-17,2.0744155251604575,False,Original,Google,2022-09-01 18:36:41+00:00,Fit the model,20.0
google/siglip-so400m-patch14-384,0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,11.0,13.0,14.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,560357.0926246961,33.82120344388346,7.658387742656073,True,Original,Google,2024-01-08 13:38:32+00:00,Does not fit,18.0
google/pix2struct-base,0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,7.0,8.0,9.0,9.0,9.0,12.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,4.89913269321762,1.2462371316793224e-21,2.160670434531794,False,Original,Google,2023-03-13 18:32:09+00:00,Fit the model,17.0
google/datagemma-rag-27b-it,0,13.0,13.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.54894773801,186.79854353573367,61.61797409378224,True,Original,Google,2024-08-26 23:10:03+00:00,Does not fit,16.0
google/paligemma2-3b-pt-448,0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Google,2024-11-21 20:08:09+00:00,Fit the model,16.0
google/codegemma-7b-it,0,2.0,6.0,6.0,7.0,7.0,7.0,8.0,13.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,476558.8797109445,56.74689868722679,12.984329184608205,True,Original,Google,2024-03-21 16:57:43+00:00,Does not fit,15.0
